parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, dataset='data/multilabel/cal500/cal500.5.folds.pklz', features=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn/', save_model=True, seed=1337, sklearn_args=None, suffix=None, test_ext=None, train_ext=None, valid_ext=None, verbose=1)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	100	1.00000	1	138	3	2	136	1	2	-6.69891	-inf	-7.97017
10.00000	1.00000	100	1.00000	2	171	5	14	151	7	14	-6.88245	-inf	-6.82471
10.00000	1.00000	100	1.00000	3	166	5	10	152	5	10	-6.76276	-inf	-7.95045
10.00000	1.00000	100	1.00000	4	138	3	2	136	1	2	-7.12974	-inf	-6.35608
10.00000	1.00000	100	2.00000	0	148	5	6	140	3	6	-7.04047	-inf	-6.78828
10.00000	1.00000	100	2.00000	1	138	3	2	136	1	2	-6.77813	-inf	-8.01132
10.00000	1.00000	100	2.00000	2	171	5	14	151	7	14	-6.94356	-inf	-6.87994
10.00000	1.00000	100	2.00000	3	166	5	10	152	5	10	-6.81465	-inf	-7.89061
10.00000	1.00000	100	2.00000	4	138	3	2	136	1	2	-7.20546	-inf	-6.41703
10.00000	1.00000	500	0.10000	0	68	2	0	68	0	1	-7.99609	-inf	-7.39964
10.00000	1.00000	500	0.10000	1	68	2	0	68	0	1	-7.58847	-inf	-9.02596
10.00000	1.00000	500	0.10000	2	68	2	0	68	0	1	-7.96647	-inf	-7.49949
10.00000	1.00000	500	0.10000	3	68	2	0	68	0	1	-7.57395	-inf	-9.10643
10.00000	1.00000	500	0.10000	4	68	2	0	68	0	1	-8.10652	-inf	-6.96398
10.00000	1.00000	500	0.20000	0	68	2	0	68	0	1	-7.99659	-inf	-7.39947
10.00000	1.00000	500	0.20000	1	68	2	0	68	0	1	-7.58903	-inf	-9.01757
10.00000	1.00000	500	0.20000	2	68	2	0	68	0	1	-7.96695	-inf	-7.50059
10.00000	1.00000	500	0.20000	3	68	2	0	68	0	1	-7.57471	-inf	-9.09247
10.00000	1.00000	500	0.20000	4	68	2	0	68	0	1	-8.10700	-inf	-6.96645
10.00000	1.00000	500	0.50000	0	68	2	0	68	0	1	-7.99989	-inf	-7.40115
10.00000	1.00000	500	0.50000	1	68	2	0	68	0	1	-7.59268	-inf	-8.99681
10.00000	1.00000	500	0.50000	2	68	2	0	68	0	1	-7.97009	-inf	-7.50590
10.00000	1.00000	500	0.50000	3	68	2	0	68	0	1	-7.57881	-inf	-9.06569
10.00000	1.00000	500	0.50000	4	68	2	0	68	0	1	-8.11010	-inf	-6.97596
10.00000	1.00000	500	1.00000	0	68	2	0	68	0	1	-8.01036	-inf	-7.41004
10.00000	1.00000	500	1.00000	1	68	2	0	68	0	1	-7.60410	-inf	-8.97356
10.00000	1.00000	500	1.00000	2	68	2	0	68	0	1	-7.98011	-inf	-7.52017
10.00000	1.00000	500	1.00000	3	68	2	0	68	0	1	-7.59071	-inf	-9.03881
10.00000	1.00000	500	1.00000	4	68	2	0	68	0	1	-8.12002	-inf	-6.99735
10.00000	1.00000	500	2.00000	0	68	2	0	68	0	1	-8.04537	-inf	-7.44455
10.00000	1.00000	500	2.00000	1	68	2	0	68	0	1	-7.64161	-inf	-8.95572
10.00000	1.00000	500	2.00000	2	68	2	0	68	0	1	-8.01387	-inf	-7.56302
10.00000	1.00000	500	2.00000	3	68	2	0	68	0	1	-7.62871	-inf	-9.01720
10.00000	1.00000	500	2.00000	4	68	2	0	68	0	1	-8.15335	-inf	-7.05418
15.00000	1.00000	10	0.10000	0	138	3	2	136	1	2	-6.98853	-inf	-6.88199
15.00000	1.00000	10	0.10000	1	138	3	2	136	1	2	-6.68835	-inf	-8.09023
15.00000	1.00000	10	0.10000	2	148	5	6	140	3	6	-7.03047	-inf	-6.99688
15.00000	1.00000	10	0.10000	3	148	5	4	143	2	4	-6.91949	-inf	-8.33973
15.00000	1.00000	10	0.10000	4	138	3	2	136	1	2	-7.12603	-inf	-6.45436
15.00000	1.00000	10	0.20000	0	138	3	2	136	1	2	-6.97885	-inf	-6.84520
15.00000	1.00000	10	0.20000	1	138	3	2	136	1	2	-6.67793	-inf	-8.04154
15.00000	1.00000	10	0.20000	2	148	5	6	140	3	6	-7.01517	-inf	-6.95863
15.00000	1.00000	10	0.20000	3	148	5	4	143	2	4	-6.91179	-inf	-8.26769
15.00000	1.00000	10	0.20000	4	138	3	2	136	1	2	-7.11348	-inf	-6.41103
15.00000	1.00000	10	0.50000	0	138	3	2	136	1	2	-6.97875	-inf	-6.79931
15.00000	1.00000	10	0.50000	1	138	3	2	136	1	2	-6.67557	-inf	-7.98665
15.00000	1.00000	10	0.50000	2	148	5	6	140	3	6	-7.00494	-inf	-6.92166
15.00000	1.00000	10	0.50000	3	148	5	4	143	2	4	-6.89856	-inf	-8.15915
15.00000	1.00000	10	0.50000	4	138	3	2	136	1	2	-7.10837	-inf	-6.36304
15.00000	1.00000	10	1.00000	0	138	3	2	136	1	2	-7.00660	-inf	-6.77808
15.00000	1.00000	10	1.00000	1	138	3	2	136	1	2	-6.69891	-inf	-7.97017
15.00000	1.00000	10	1.00000	2	148	5	6	140	3	6	-7.01874	-inf	-6.92374
15.00000	1.00000	10	1.00000	3	148	5	4	143	2	4	-6.90176	-inf	-8.07393
15.00000	1.00000	10	1.00000	4	138	3	2	136	1	2	-7.12974	-inf	-6.35608
15.00000	1.00000	10	2.00000	0	138	3	2	136	1	2	-7.09570	-inf	-6.79464
15.00000	1.00000	10	2.00000	1	138	3	2	136	1	2	-6.77813	-inf	-8.01132
15.00000	1.00000	10	2.00000	2	148	5	6	140	3	6	-7.08346	-inf	-6.99201
15.00000	1.00000	10	2.00000	3	148	5	4	143	2	4	-6.94669	-inf	-8.01534
15.00000	1.00000	10	2.00000	4	138	3	2	136	1	2	-7.20546	-inf	-6.41703
15.00000	1.00000	50	0.10000	0	138	3	2	136	1	2	-6.98853	-inf	-6.88199
15.00000	1.00000	50	0.10000	1	138	3	2	136	1	2	-6.68835	-inf	-8.09023
15.00000	1.00000	50	0.10000	2	148	5	6	140	3	6	-7.03047	-inf	-6.99688
15.00000	1.00000	50	0.10000	3	148	5	4	143	2	4	-6.91949	-inf	-8.33973
15.00000	1.00000	50	0.10000	4	138	3	2	136	1	2	-7.12603	-inf	-6.45436
15.00000	1.00000	50	0.20000	0	138	3	2	136	1	2	-6.97885	-inf	-6.84520
15.00000	1.00000	50	0.20000	1	138	3	2	136	1	2	-6.67793	-inf	-8.04154
15.00000	1.00000	50	0.20000	2	148	5	6	140	3	6	-7.01517	-inf	-6.95863
15.00000	1.00000	50	0.20000	3	148	5	4	143	2	4	-6.91179	-inf	-8.26769
15.00000	1.00000	50	0.20000	4	138	3	2	136	1	2	-7.11348	-inf	-6.41103
15.00000	1.00000	50	0.50000	0	138	3	2	136	1	2	-6.97875	-inf	-6.79931
15.00000	1.00000	50	0.50000	1	138	3	2	136	1	2	-6.67557	-inf	-7.98665
15.00000	1.00000	50	0.50000	2	148	5	6	140	3	6	-7.00494	-inf	-6.92166
15.00000	1.00000	50	0.50000	3	148	5	4	143	2	4	-6.89856	-inf	-8.15915
15.00000	1.00000	50	0.50000	4	138	3	2	136	1	2	-7.10837	-inf	-6.36304
15.00000	1.00000	50	1.00000	0	138	3	2	136	1	2	-7.00660	-inf	-6.77808
15.00000	1.00000	50	1.00000	1	138	3	2	136	1	2	-6.69891	-inf	-7.97017
15.00000	1.00000	50	1.00000	2	148	5	6	140	3	6	-7.01874	-inf	-6.92374
15.00000	1.00000	50	1.00000	3	148	5	4	143	2	4	-6.90176	-inf	-8.07393
15.00000	1.00000	50	1.00000	4	138	3	2	136	1	2	-7.12974	-inf	-6.35608
15.00000	1.00000	50	2.00000	0	138	3	2	136	1	2	-7.09570	-inf	-6.79464
15.00000	1.00000	50	2.00000	1	138	3	2	136	1	2	-6.77813	-inf	-8.01132
15.00000	1.00000	50	2.00000	2	148	5	6	140	3	6	-7.08346	-inf	-6.99201
15.00000	1.00000	50	2.00000	3	148	5	4	143	2	4	-6.94669	-inf	-8.01534
15.00000	1.00000	50	2.00000	4	138	3	2	136	1	2	-7.20546	-inf	-6.41703
15.00000	1.00000	100	0.10000	0	138	3	2	136	1	2	-6.98853	-inf	-6.88199
15.00000	1.00000	100	0.10000	1	138	3	2	136	1	2	-6.68835	-inf	-8.09023
15.00000	1.00000	100	0.10000	2	148	5	6	140	3	6	-7.03047	-inf	-6.99688
