parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/business1500/business1500.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	50	0.50000	0	295	15	59	208	29	59	-2.25634	-inf	-2.17324
10.00000	1.00000	50	0.50000	1	288	19	57	204	28	57	-2.22930	-inf	-2.27513
10.00000	1.00000	50	0.50000	2	307	19	61	217	30	61	-2.24582	-inf	-2.19640
10.00000	1.00000	50	0.50000	3	290	19	55	209	27	55	-2.22838	-inf	-2.27252
10.00000	1.00000	50	0.50000	4	297	19	58	212	28	58	-2.21389	-inf	-2.34650
10.00000	1.00000	50	1.00000	0	295	15	59	208	29	59	-2.25886	-inf	-2.17300
10.00000	1.00000	50	1.00000	1	288	19	57	204	28	57	-2.23159	-inf	-2.27764
10.00000	1.00000	50	1.00000	2	307	19	61	217	30	61	-2.24832	-inf	-2.19979
10.00000	1.00000	50	1.00000	3	290	19	55	209	27	55	-2.23204	-inf	-2.27176
10.00000	1.00000	50	1.00000	4	297	19	58	212	28	58	-2.21692	-inf	-2.34818
10.00000	1.00000	50	2.00000	0	295	15	59	208	29	59	-2.26648	-inf	-2.17766
10.00000	1.00000	50	2.00000	1	288	19	57	204	28	57	-2.23886	-inf	-2.28528
10.00000	1.00000	50	2.00000	2	307	19	61	217	30	61	-2.25623	-inf	-2.20885
10.00000	1.00000	50	2.00000	3	290	19	55	209	27	55	-2.24122	-inf	-2.27562
10.00000	1.00000	50	2.00000	4	297	19	58	212	28	58	-2.22539	-inf	-2.35529
10.00000	1.00000	100	0.10000	0	295	15	59	208	29	59	-2.25609	-inf	-2.17816
10.00000	1.00000	100	0.10000	1	283	17	55	202	27	55	-2.23093	-inf	-2.27809
10.00000	1.00000	100	0.10000	2	302	17	59	215	29	59	-2.24803	-inf	-2.19746
10.00000	1.00000	100	0.10000	3	285	19	53	207	26	53	-2.22753	-inf	-2.27722
10.00000	1.00000	100	0.10000	4	297	19	58	212	28	58	-2.21330	-inf	-2.34856
10.00000	1.00000	100	0.20000	0	295	15	59	208	29	59	-2.25587	-inf	-2.17598
10.00000	1.00000	100	0.20000	1	283	17	55	202	27	55	-2.23048	-inf	-2.27776
10.00000	1.00000	100	0.20000	2	302	17	59	215	29	59	-2.24738	-inf	-2.19726
10.00000	1.00000	100	0.20000	3	285	19	53	207	26	53	-2.22764	-inf	-2.27494
10.00000	1.00000	100	0.20000	4	297	19	58	212	28	58	-2.21311	-inf	-2.34736
10.00000	1.00000	100	0.50000	0	295	15	59	208	29	59	-2.25634	-inf	-2.17324
10.00000	1.00000	100	0.50000	1	283	17	55	202	27	55	-2.23064	-inf	-2.27811
10.00000	1.00000	100	0.50000	2	302	17	59	215	29	59	-2.24746	-inf	-2.19817
10.00000	1.00000	100	0.50000	3	285	19	53	207	26	53	-2.22900	-inf	-2.27203
10.00000	1.00000	100	0.50000	4	297	19	58	212	28	58	-2.21389	-inf	-2.34650
10.00000	1.00000	100	1.00000	0	295	15	59	208	29	59	-2.25886	-inf	-2.17300
10.00000	1.00000	100	1.00000	1	283	17	55	202	27	55	-2.23287	-inf	-2.28049
10.00000	1.00000	100	1.00000	2	302	17	59	215	29	59	-2.24989	-inf	-2.20148
10.00000	1.00000	100	1.00000	3	285	19	53	207	26	53	-2.23261	-inf	-2.27144
10.00000	1.00000	100	1.00000	4	297	19	58	212	28	58	-2.21692	-inf	-2.34818
10.00000	1.00000	100	2.00000	0	295	15	59	208	29	59	-2.26648	-inf	-2.17766
10.00000	1.00000	100	2.00000	1	283	17	55	202	27	55	-2.24002	-inf	-2.28788
10.00000	1.00000	100	2.00000	2	302	17	59	215	29	59	-2.25766	-inf	-2.21039
10.00000	1.00000	100	2.00000	3	285	19	53	207	26	53	-2.24168	-inf	-2.27541
10.00000	1.00000	100	2.00000	4	297	19	58	212	28	58	-2.22539	-inf	-2.35529
10.00000	1.00000	500	0.10000	0	178	11	19	151	9	19	-2.38897	-inf	-2.29904
10.00000	1.00000	500	0.10000	1	163	11	15	142	7	15	-2.36681	-inf	-2.41946
10.00000	1.00000	500	0.10000	2	172	13	15	151	7	15	-2.37875	-inf	-2.29238
10.00000	1.00000	500	0.10000	3	173	9	19	146	9	19	-2.39724	-inf	-2.44004
10.00000	1.00000	500	0.10000	4	176	11	18	151	8	18	-2.35021	-inf	-2.48995
10.00000	1.00000	500	0.20000	0	178	11	19	151	9	19	-2.38866	-inf	-2.29708
10.00000	1.00000	500	0.20000	1	163	11	15	142	7	15	-2.36610	-inf	-2.41870
10.00000	1.00000	500	0.20000	2	172	13	15	151	7	15	-2.37799	-inf	-2.29243
10.00000	1.00000	500	0.20000	3	173	9	19	146	9	19	-2.39711	-inf	-2.43844
10.00000	1.00000	500	0.20000	4	176	11	18	151	8	18	-2.34996	-inf	-2.48923
10.00000	1.00000	500	0.50000	0	178	11	19	151	9	19	-2.38836	-inf	-2.29455
10.00000	1.00000	500	0.50000	1	163	11	15	142	7	15	-2.36504	-inf	-2.41779
10.00000	1.00000	500	0.50000	2	172	13	15	151	7	15	-2.37695	-inf	-2.29309
10.00000	1.00000	500	0.50000	3	173	9	19	146	9	19	-2.39721	-inf	-2.43605
10.00000	1.00000	500	0.50000	4	176	11	18	151	8	18	-2.34986	-inf	-2.48805
10.00000	1.00000	500	1.00000	0	178	11	19	151	9	19	-2.38900	-inf	-2.29341
10.00000	1.00000	500	1.00000	1	163	11	15	142	7	15	-2.36484	-inf	-2.41807
10.00000	1.00000	500	1.00000	2	172	13	15	151	7	15	-2.37690	-inf	-2.29508
10.00000	1.00000	500	1.00000	3	173	9	19	146	9	19	-2.39822	-inf	-2.43456
10.00000	1.00000	500	1.00000	4	176	11	18	151	8	18	-2.35076	-inf	-2.48761
10.00000	1.00000	500	2.00000	0	178	11	19	151	9	19	-2.39236	-inf	-2.29489
10.00000	1.00000	500	2.00000	1	163	11	15	142	7	15	-2.36700	-inf	-2.42120
10.00000	1.00000	500	2.00000	2	172	13	15	151	7	15	-2.37943	-inf	-2.30060
10.00000	1.00000	500	2.00000	3	173	9	19	146	9	19	-2.40172	-inf	-2.43480
