parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/yeast/yeast.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	50	0.10000	4	253	11	63	160	31	63	-4.25643	-inf	-4.28883
10.00000	1.00000	50	0.20000	0	270	13	68	169	34	68	-4.29725	-inf	-4.35932
10.00000	1.00000	50	0.20000	1	276	13	68	176	33	68	-4.29148	-inf	-4.39578
10.00000	1.00000	50	0.20000	2	252	11	66	154	33	66	-4.28615	-inf	-4.34343
10.00000	1.00000	50	0.20000	3	263	11	68	162	34	68	-4.20654	-inf	-4.33809
10.00000	1.00000	50	0.20000	4	253	11	63	160	31	63	-4.25842	-inf	-4.28769
10.00000	1.00000	50	0.50000	0	270	13	68	169	34	68	-4.30331	-inf	-4.36188
10.00000	1.00000	50	0.50000	1	276	13	68	176	33	68	-4.30240	-inf	-4.40126
10.00000	1.00000	50	0.50000	2	252	11	66	154	33	66	-4.29418	-inf	-4.35129
10.00000	1.00000	50	0.50000	3	263	11	68	162	34	68	-4.21725	-inf	-4.33264
10.00000	1.00000	50	0.50000	4	253	11	63	160	31	63	-4.26721	-inf	-4.29202
10.00000	1.00000	50	1.00000	0	270	13	68	169	34	68	-4.31922	-inf	-4.37509
10.00000	1.00000	50	1.00000	1	276	13	68	176	33	68	-4.32274	-inf	-4.41712
10.00000	1.00000	50	1.00000	2	252	11	66	154	33	66	-4.31074	-inf	-4.36620
10.00000	1.00000	50	1.00000	3	263	11	68	162	34	68	-4.23722	-inf	-4.33777
10.00000	1.00000	50	1.00000	4	253	11	63	160	31	63	-4.28457	-inf	-4.30617
10.00000	1.00000	50	2.00000	0	270	13	68	169	34	68	-4.35661	-inf	-4.40935
10.00000	1.00000	50	2.00000	1	276	13	68	176	33	68	-4.36590	-inf	-4.45553
